Frequency,MonetaryValue,Cluster,PCA1,PCA2
1,100.2,0,-0.45307961945235253,-0.14515098280177935
4,1248.09,0,-0.10231840974470713,0.023429534271291283
7,2675.8,0,0.2706478027998856,0.16980504850741465
2,363.66,0,-0.3456159033298972,-0.0795007899973293
3,591.0699999999999,0,-0.24101292036544333,-0.010989864034877866
1,582.17,0,-0.4148330851898857,-0.18339751706424615
3,885.3199999999999,0,-0.21766283071934323,-0.034339953680977954
1,424.3,0,-0.42736079513867015,-0.1708698071154617
1,474.03,0,-0.4234144911179376,-0.17481611113619427
1,481.58,0,-0.4228153639239595,-0.17541523833017236
4,5255.24,0,0.21566735652672858,-0.29455623200014436
1,174.95,0,-0.4471478634589932,-0.15108273879513867
2,410.42,0,-0.3419052824569945,-0.08321141087023207
2,336.59999999999997,0,-0.34776323867679093,-0.0773534546504356
1,227.97,0,-0.4429404828199576,-0.15529011943417428
1,197.57,0,-0.4453528625149158,-0.1528777397392161
6,2305.59,0,0.15471298363674657,0.11262595874364835
4,1923.99,0,-0.048682638829502196,-0.03020623664391364
1,389.78,0,-0.43010011576597135,-0.1681304864881605
1,314.74,0,-0.4360548845919471,-0.1621757176621848
3,432.18,0,-0.2536215720013612,0.0016187876010400188
2,631.87,0,-0.3243322073435574,-0.10078448598366915
4,1026.98,0,-0.1198645042957664,0.040975628822350535
5,1155.0300000000002,0,-0.023146193913254686,0.1173712273667442
1,31.85,0,-0.458503506036247,-0.13972709621788487
2,1220.9099999999999,0,-0.2775891765699336,-0.14752751675729292
5,9730.09,0,0.6573242214501676,-0.5630991879966779
1,212.1,0,-0.44419984024624004,-0.1540307620078918
4,798.03,0,-0.13803273887342013,0.059143863400004285
1,231.68,0,-0.44264607727165844,-0.15558452498247347
6,1099.81,0,0.05902879980165882,0.20831014257873606
6,4036.77,0,0.29209007180509167,-0.02475112942469671
13,8915.99,2,1.285177281181952,0.19395902368678072
4,727.58,0,-0.14362327010729525,0.0647343946338794
3,696.25,0,-0.23266640403926897,-0.019336380361052227
2,880.97,0,-0.30456497767204155,-0.12055171565518498
4,3120.91,0,0.046298463291857564,-0.12518733876527338
10,5102.86,0,0.7229170300864667,0.23687754800154961
5,1485.36,0,0.0030670095287036367,0.09115802392478588
1,143.10000000000002,0,-0.44967530731703326,-0.1485552949370986
6,1357.95,0,0.0795133950140438,0.1878255473663511
1,231.90000000000003,0,-0.44262861926070807,-0.1556019829934238
1,327.0,0,-0.4350819972544409,-0.16314860499969097
5,640.76,0,-0.06395588160161456,0.15818091505510407
1,591.87,0,-0.41406334561616553,-0.18416725663796635
17,4832.9,2,1.307393144802645,0.8641987957737088
2,713.03,0,-0.3178917883947809,-0.10722490493244564
2,560.71,0,-0.329979080340045,-0.09513761298718154
11,6691.13,0,0.9355105075141044,0.19739797950081736
1,856.01,0,-0.39310262283240727,-0.20512797942172462
2,406.68,0,-0.3422020686431505,-0.08291462468407604
5,1635.64,0,0.014992418099700833,0.07923261535378869
3,867.11,0,-0.21910787789846126,-0.032894906501859916
1,400.2,0,-0.42927324088368635,-0.1689573613704455
1,320.95,0,-0.43556209255557565,-0.1626685096985562
2,178.68,0,-0.3602949163553368,-0.06482177697188973
1,159.68,0,-0.4483596081281383,-0.14987099412599356
2,638.81,0,-0.3237814864526689,-0.10133520687455763
2,596.1899999999999,0,-0.32716357930132406,-0.09795311402590247
1,119.5,0,-0.451548075764435,-0.14668252648969687
1,432.96,0,-0.426673584343988,-0.17155701791014388
3,795.47,0,-0.22479284110065875,-0.02720994329966243
7,1452.8,0,0.1735971328349564,0.26685571847234385
2,225.45000000000002,0,-0.35658350193648175,-0.06853319139074478
2,321.3,0,-0.3489773639837929,-0.07613932934343362
2,198.41000000000003,0,-0.35872925019147084,-0.06638744313575567
3,229.46,0,-0.26970833554616125,0.017705551145840066
1,263.76,0,-0.44010038185671574,-0.15813022039741614
6,2118.7000000000003,0,0.1398824033344198,0.1274565390459751
3,569.88,0,-0.24269444423834344,-0.009308340161977749
5,1281.83,0,-0.013084031238231795,0.10730906469172131
11,2726.77,0,0.6209203243725127,0.511988162642409
1,75.28,0,-0.45505713596545644,-0.14317346628867547
2,610.74,0,-0.32600896994074374,-0.09910772338648276
1,549.88,0,-0.4173954450698265,-0.18083515718430537
1,562.98,0,-0.4163558998723281,-0.1818747023818038
1,327.75,0,-0.43502248130801924,-0.16320812094611264
2,521.66,0,-0.33307787728373306,-0.09203881604349348
1,135.04000000000002,0,-0.45031490535457813,-0.14791569689955378
4,356.71,0,-0.17305350883983267,0.09416463336641683
3,853.3199999999999,0,-0.22020217776666764,-0.03180060663365355
1,160.65,0,-0.4482826341707663,-0.14994796808336558
4,2004.01,0,-0.04233268411928664,-0.0365561913541292
5,3940.13,0,0.19786428925871932,-0.10363925580522976
2,615.27,0,-0.3256494936243569,-0.09946719970286962
1,292.62,0,-0.43781020823841005,-0.16042039401572183
1,111.15,0,-0.45221068663459624,-0.14601991561953567
3,595.7,0,-0.24064550858953357,-0.01135727581078761
1,251.72,0,-0.44105581118327153,-0.15717479107086033
6,1729.43,0,0.10899204004967085,0.15834690233072404
2,567.5600000000001,0,-0.32943550136272715,-0.0956811919644994
7,2401.07,0,0.2488467148526534,0.19160613645464686
1,186.15,0,-0.4462590919924297,-0.1519715102617022
1,63.6,0,-0.45598399763772984,-0.14224660461640204
1,96.6,0,-0.45336529599517655,-0.14486530625895533
9,2226.96,0,0.4081441952042571,0.3785364739568538
1,144.9,0,-0.4495324690456213,-0.1486981332085106
7,1269.76,0,0.15907206772426088,0.28138078358303936
3,642.14,0,-0.23696028118710408,-0.015042503213217123
5,1250.86,0,-0.01554164305247044,0.10976667650595996
2,433.99,0,-0.34003489464744957,-0.08508179867977694
1,100.86,0,-0.4530272454195015,-0.1452033568346304
1,131.15,0,-0.45062359473001845,-0.1476070075241134
2,501.97999999999996,0,-0.33463957571783753,-0.09047711760938898
7,1081.8600000000001,0,0.14416133928075298,0.29629151202654724
7,1269.8899999999999,0,0.1590823838216406,0.28137046748565964
10,5750.08,0,0.7742769112105071,0.18551766687750915
15,3940.08,2,1.0634298661634847,0.7619342565590587
2,369.98,0,-0.34511438228805064,-0.08000231103917588
7,1354.82,0,0.16582196959443002,0.2746308817128702
6,1013.13,0,0.05215034348721888,0.21518859889317601
2,679.44,0,-0.3205573092485192,-0.10455938407870732
17,3982.66,2,1.239922693755236,0.9316692468211178
3,806.95,0,-0.22388185034743113,-0.028120934052890047
1,130.6,0,-0.45066723975739437,-0.14756336249673752
12,2736.64,0,0.7082605086908744,0.5977618872509527
3,1754.24,0,-0.14871003583305847,-0.10329274856726268
44,11920.43,2,4.206858989638463,2.638808491964336
4,871.14,0,-0.1322311244162362,0.05334224894282034
1,200.18,0,-0.4451457470213684,-0.1530848552327635
2,38.92,0,-0.37138551458452607,-0.053731178742700454
1,181.89000000000001,0,-0.44659714256810473,-0.15163345968602715
1,68.03,0,-0.45563245678086584,-0.14259814547326602
2,529.15,0,-0.33248351136546866,-0.09263318196175786
1,198.29,0,-0.44529572720635097,-0.1529348750477809
2,490.21999999999997,0,-0.33557278575772925,-0.08954390756949727
3,258.93,0,-0.26736975562476595,0.015366971224444755
2,189.78,0,-0.35941408034829614,-0.06570261297893037
2,417.3,0,-0.34135932284181975,-0.08375737048540681
5,1239.11,0,-0.016474059546409865,0.11069909299989938
1,120.95,0,-0.45143301160135313,-0.14679759065277875
1,221.59,0,-0.4434467651375179,-0.15478383711661395
7,1504.26,0,0.17768072030543494,0.2627721310018653
1,268.28,0,-0.4397416990862812,-0.15848890316785072
2,205.14,0,-0.35819519376558046,-0.06692149956164607
7,970.25,0,0.13530457290725684,0.3051482784000434
1,491.81,0,-0.422003566414768,-0.1762270358393639
2,601.4499999999999,0,-0.3267461741304202,-0.09837051919680638
1,204.3,0,-0.44481880608902535,-0.1534117961651065
1,141.12,0,-0.4498324294155865,-0.1483981728385454
1,465.4,0,-0.4240993212747629,-0.17413128097936897
1,114.1,0,-0.451976590578671,-0.14625401167546087
1,502.49,0,-0.4211560593377235,-0.1770745429164084
1,25.2,0,-0.4590312140945191,-0.1391993881596128
1,118.85999999999999,0,-0.4515988627053815,-0.14663173954875036
6,797.8499999999999,0,0.03506688622634401,0.2322720561540509
2,623.08,0,-0.3250297342356193,-0.10008695909160724
1,188.46,0,-0.4460757828774509,-0.15215481937668093
2,1140.58,0,-0.2839637312046701,-0.1411529621225564
2,407.94,0,-0.3421020818531621,-0.08301461147406444
2,237.81,0,-0.3556026791394527,-0.06951401418777382
16,3000.5,2,1.0754268300417793,0.9230512016076691
4,1050.8,0,-0.11797427783741431,0.039085402363998455
6,1110.78,0,0.05989931971131972,0.20743962266907517
6,974.95,0,0.04912058504137996,0.21821835733901493
2,271.75,0,-0.35290938417738427,-0.07220730914984227
8,1896.57,0,0.2953692760231324,0.31819748421107324
2,467.78999999999996,0,-0.3373527093287132,-0.08776398399851332
1,338.13,0,-0.43419878060954337,-0.16403182164458852
3,455.84000000000003,0,-0.2517440422782457,-0.0002587421220754614
2,336.62,0,-0.34776165158488637,-0.07735504174234017
2,393.64,0,-0.3432368525649352,-0.08187984076229134
1,131.15,0,-0.45062359473001845,-0.1476070075241134
1,111.5,0,-0.45218291252626613,-0.14604768972786575
1,2135.46,0,-0.2915723859668074,-0.3066582162873244
2,1151.04,0,-0.283133682138576,-0.14198301118865056
11,3999.8900000000003,0,0.7219482466503137,0.410960240364608
2,4511.76,0,-0.016445106860949844,-0.4086715864662766
2,237.64000000000001,0,-0.3556161694206416,-0.06950052390658493
2,1025.1,0,-0.29312759986170206,-0.13198909346552448
4,2181.71,0,-0.028231372547113366,-0.05065750292630247
9,2376.51,0,0.4200116749207372,0.3666689942403737
5,3318.35,0,0.14852318903730174,-0.05429815558381221
1,124.45,0,-0.45115527051805204,-0.14707533173607987
1,157.32999999999998,0,-0.4485460914269262,-0.14968451082720566
1,29.1,0,-0.4587217311731264,-0.13950887108100546
4,1695.15,0,-0.06684214440168076,-0.012046731071735083
4,1008.05,0,-0.12136668678344922,0.04247781131003338
5,922.59,0,-0.041591376028257236,0.13581640948174675
5,644.52,0,-0.06365750832355395,0.15788254177704347
9,1311.64,0,0.335509347099352,0.4511713220617589
2,512.77,0,-0.33378333963531787,-0.09133335369190868
2,312.35,0,-0.3496875876110915,-0.07542910571613508
2,152.35,0,-0.36238432284771344,-0.06273237047951312
1,104.7,0,-0.45272252377382255,-0.14550807848030933
3,475.42,0,-0.25019027930366416,-0.001812505096657052
2,59.900000000000006,0,-0.369720655176624,-0.05539603815060251
5,838.27,0,-0.04828255549795704,0.14250758895144655
1,328.13,0,-0.43499232656183223,-0.16323827569229962
2,497.04,0,-0.3350315874182683,-0.09008510590895827
1,81.12,0,-0.45459370512931974,-0.14363689712481217
9,5395.79,0,0.659605417203412,0.12707525195769886
2,119.0,0,-0.36503079859859683,-0.060085894728629734
8,9935.93,0,0.9333294347224397,-0.31976267448823403
3,1006.53,0,-0.20804426023164982,-0.043958524168671374
4,1227.54,0,-0.10394914667666076,0.025060271203244913
5,1066.3,0,-0.03018732714791387,0.12441236060140339
1,299.74,0,-0.4372452035203804,-0.1609853987337515
6,1066.94,0,0.05642041425648531,0.2109185281239096
12,2509.84,0,0.6902628864929629,0.6157595094488643
4,1285.69,0,-0.09933467696410095,0.020445801490685107
4,674.16,0,-0.1478623925844224,0.06897351711100656
3,612.381,0,-0.2393217945865205,-0.012680989813800673
9,1401.08,0,0.3426068220966237,0.4440738470644872
1,36.25,0,-0.45815434581723985,-0.140076256436892
2,1502.0,0,-0.2552833933970457,-0.16983329993018084
3,1740.8999999999999,0,-0.14976862613341185,-0.10223415826690932
1,273.31,0,-0.43934254547227986,-0.15888805678185203
4,768.25,0,-0.1403959187193364,0.06150704324592054
3,500.2,0,-0.2482238724338923,-0.0037789119664288907
1,156.6,0,-0.4486040202814433,-0.14962658197268858
3,632.27,0,-0.23774351104201316,-0.01425927335830803
2,383.59000000000003,0,-0.34403436624698547,-0.08108232708024105
5,711.8100000000001,0,-0.05831773761060212,0.15254277106409164
3,920.46,0,-0.21487431024300013,-0.037128474157321054
17,7510.24,2,1.519852376792754,0.6517395637835997
7,3417.13,0,0.3294757448809166,0.11097710642638364
2,1077.24,0,-0.2889900512664678,-0.1361266420607587
6,879.42,0,0.04153984055916436,0.22579910182123053
1,979.1999999999999,0,-0.3833269302461606,-0.21490367200797125
3,236.97,0,-0.2691123825359923,0.01710959813567111
20,3010.13,2,1.4224188326476443,1.2685148347094257
3,520.58,0,-0.2466066257831276,-0.005396158617193592
1,231.34,0,-0.44267305783403627,-0.15555754442009562
1,260.45,0,-0.44036304556692335,-0.15786755668720853
2,250.44,0,-0.35460043060171187,-0.07051626272551469
60,14174.25,2,5.770621234872477,3.8448687895608082
1,10.95,0,-0.4601620170765307,-0.13806858517760115
3,645.0,0,-0.23673332704474942,-0.015269457355571768
12,19726.76,2,2.056504604181097,-0.7504822082392695
7,836.88,0,0.12472105054158016,0.3157318007657201
1,110.69999999999999,0,-0.4522463962024492,-0.14598420605168266
1,171.15,0,-0.447449410920863,-0.1507811913332689
1,126.35000000000001,0,-0.4510044967871171,-0.14722610546701473
7,1415.81,0,0.17066180635743985,0.2697910449498604
27,25381.65,2,3.8036004281467695,0.09913060169863808
1,149.3,0,-0.44918330882661417,-0.14904729342751769
1,168.65,0,-0.4476477974089352,-0.15058280484519668
2,381.15,0,-0.34422799145934396,-0.08088870186788255
1,97.5,0,-0.45329387685947053,-0.14493672539466135
7,1476.3,0,0.17546196582283527,0.264990885484465
1,516.87,0,-0.4200149402583321,-0.1782156619957998
3,2525.44,0,-0.08751177199254061,-0.16449101240778055
1,114.85,0,-0.45191707463224934,-0.14631352762188254
12,2461.68,0,0.6864411691867396,0.6195812267550875
1,118.95,0,-0.4515917207918109,-0.14663888146232099
8,15874.3,2,1.404566382391807,-0.7909996221576012
11,2704.63,0,0.6191634136341451,0.5137450733807766
1,552.9,0,-0.41715579419223525,-0.1810748080618966
2,283.44000000000005,0,-0.3519817289591586,-0.07313496436806796
8,7021.66,0,0.7020687184847504,-0.08850195825054473
2,646.44,0,-0.3231760108910725,-0.10194068243615405
10,3159.46,0,0.5686993097186471,0.39109526836936914
2,560.14,0,-0.33002431245932545,-0.09509238086790106
4,1471.52,0,-0.08458821253271684,0.005699337059300991
15,10405.03,2,1.5764533565884797,0.24891076613406368
1,164.18,0,-0.4480025124496083,-0.15022808980452354
1,206.60000000000002,0,-0.4446362905199989,-0.15359431173413293
8,2273.95,0,0.3253161131706099,0.28825064706359577
4,485.6,0,-0.1628254950607814,0.08393661958736554
3,1059.41,0,-0.20384798923594624,-0.04815479516437495
5,1615.39,0,0.013385487546315867,0.08083954590717365
1,420.54,0,-0.4276591684167308,-0.1705714338374011
7,3040.51,0,0.29958921722581305,0.14086363408148717
18,14562.91,2,2.166071104389123,0.17863474511413605
2,832.54,0,-0.30840812071897655,-0.11670857260824997
3,469.40999999999997,0,-0.2506672004209898,-0.001335583979331428
7,1363.23,0,0.16648934174030497,0.2739635095669953
1,266.8,0,-0.4398591438872199,-0.15837145836691197
1,331.35,0,-0.4347368047651953,-0.16349379748893664
3,317.76,0,-0.2627013247874505,0.010698540387129321
1,369.68,0,-0.431695143130072,-0.16653545912405987
4,1034.32,0,-0.11928204156678636,0.04039316609337051
1,325.74,0,-0.4351819840444293,-0.1630486182097026
1,137.16,0,-0.45014667361269284,-0.14808392864143902
1,293.35,0,-0.437752279383893,-0.16047832287023892
9,2371.74,0,0.4196331535014954,0.3670475156596155
46,14523.67,2,4.586551955049017,2.605343344407593
6,2348.94,0,0.15815300533991883,0.10918593704047609
7,52422.3,2,4.218261174353728,-3.7778083230464268
6,1030.41,0,0.05352159089277406,0.21381735148762085
2,975.5600000000001,0,-0.2970588265093411,-0.12805786681788542
9,4247.11,0,0.5684523807558937,0.21822828840521716
1,213.08,0,-0.44412207274291576,-0.15410852951121615
12,1605.8400000000001,0,0.6185263324060487,0.6874960635357784
2,659.4,0,-0.32214757533690613,-0.10296911799032042
2,617.1800000000001,0,-0.3254979263474697,-0.0996187669797568
7,2542.79,0,0.26009284808849126,0.18036000321880896
1,102.6,0,-0.4528891684238032,-0.14534143383032866
1,57.8,0,-0.45644425429005736,-0.1417863479640745
12,3180.28,0,0.743465381318218,0.5625570146236091
7,1679.8,0,0.19161062595191383,0.2488422253553864
1,321.65000000000003,0,-0.43550654433891545,-0.16272405791521644
1,224.81,0,-0.4431912433408809,-0.15503935891325096
2,607.0,0,-0.3263057561268998,-0.09881093720032673
1,1047.0,0,-0.37794668868964204,-0.2202839135644898
2,489.86,0,-0.33560135341201164,-0.08951533991521489
2,1144.3,0,-0.28366853211041865,-0.14144816121680787
2,1272.8,0,-0.27347146662350663,-0.15164522670371988
1,389.26000000000005,0,-0.43014138015549036,-0.1680892220986415
1,370.40999999999997,0,-0.4316372142755549,-0.16659338797857695
2,775.64,0,-0.3129233971875003,-0.11219329613972627
1,177.69,0,-0.4469304318680661,-0.15130017038606583
2,209.57,0,-0.3578436529087165,-0.06727304041851005
1,160.55,0,-0.4482905696302892,-0.14994003262384267
1,336.5,0,-0.43432812859976644,-0.16390247365436542
2,658.18,0,-0.32224438794308535,-0.10287230538414116
8,2422.2000000000003,0,0.33708043191329246,0.2764863283209132
2,747.85,0,-0.31512866138891105,-0.1099880319383155
1,100.91000000000001,0,-0.45302327768974004,-0.14520732456439187
1,54.699999999999996,0,-0.45669025353526693,-0.14154034871886498
1,309.16,0,-0.4364976832333243,-0.16173291902080764
3,1141.84,0,-0.19730678995122908,-0.054695994449092115
2,287.25,0,-0.3516793879513365,-0.07343730537589001
1,718.51,0,-0.40401387967637925,-0.19421672257775263
9,6493.14,0,0.7466851822778314,0.039995486883279405
3,1289.64,0,-0.1855781807763995,-0.06642460362392168
7,4191.92,0,0.39095889171830617,0.04949395958899407
1,206.07999999999998,0,-0.44467755490951794,-0.15355304734461392
31,84541.17,2,8.844408009535842,-4.249221343982812
8,2542.83,0,0.3466529767357531,0.2669137834984525
2,645.6,0,-0.3232426687510648,-0.10187402457616178
1,313.35,0,-0.4361651874793152,-0.16206541477481667
5,963.49,0,-0.03834577308339576,0.13257080653688527
1,182.62,0,-0.4465392137135876,-0.15169138854054423
2,329.42,0,-0.34833300467053435,-0.0767836886566922
10,3265.45,0,0.5771101032669569,0.3826844748210594
2,554.85,0,-0.3304440982680863,-0.09467259505914026
2,394.14,0,-0.34319717526732074,-0.08191951805990577
2,739.2,0,-0.3158150786376409,-0.10930161468958563
9,2970.14,0,0.46711894328646153,0.31956172587464937
2,1240.25,0,-0.27605445869820694,-0.1490622346290196
3,725.21,0,-0.23036829496144037,-0.021634489438880803
2,970.12,0,-0.29749051550738626,-0.12762617781984026
1,65.34,0,-0.45584592064203155,-0.14238468161210033
1,34.8,0,-0.4582694099803218,-0.1399611922738101
4,1445.47,0,-0.08665539973842934,0.0077665242650134985
2,288.33,0,-0.3515936849884893,-0.0735230083387372
4,1176.84,0,-0.10797242465476535,0.029083549181349498
4,1011.7,0,-0.12107704251086379,0.04218816703744793
1,119.86,0,-0.4515195081101526,-0.14671109414397926
2,170.1,0,-0.36097577878240067,-0.06414091454482586
1,120.05,0,-0.45150443073705915,-0.14672617151707273
3,944.82,0,-0.21294123230322443,-0.03906155209709676
3,767.54,0,-0.22700921494540158,-0.024993569454919613
2,727.85,0,-0.3167157532934888,-0.10840094003373775
3,627.96,0,-0.23808552934744967,-0.013917255052871514
6,2239.48,0,0.1494668513461648,0.1178720910342301
10,2154.88,0,0.4889812704436116,0.4708133076444047
3,2270.0,0,-0.10778210979780757,-0.1442206746025136
3,565.43,0,-0.243047572187112,-0.008955212213209189
1,142.77,0,-0.4497014943334588,-0.14852910792067306
1,34.0,0,-0.45833289365650487,-0.139897708597627
1,259.17,0,-0.4404646194488163,-0.15776598280531554
1,167.62,0,-0.447729532642021,-0.1505010696121109
4,1040.85,0,-0.11876385605994173,0.03987498058652588
3,537.9,0,-0.24523220419376326,-0.006770580206557936
2,392.38,0,-0.3433368393549236,-0.08177985397230295
1,131.83,0,-0.45056963360526286,-0.14766096864886905
2,1024.55,0,-0.2931712448890779,-0.1319454484381486
1,374.45,0,-0.4313166217108302,-0.1669139805433017
1,100.0,0,-0.45309549037139835,-0.14513511188273356
1,205.23999999999998,0,-0.4447442127695102,-0.15348638948462168
7,496.26000000000005,0,0.09769128831471656,0.34276156299258365
1,171.7,0,-0.4474057658934871,-0.15082483636064478
23,5266.7699999999995,2,1.8611644498153184,1.3491109443224676
2,348.75,0,-0.34679908034476,-0.07831761298246658
6,903.87,0,0.043480060412510645,0.22385888196788425
1,304.38,0,-0.43687699819851833,-0.16135360405561355
2,325.3,0,-0.34865994560287733,-0.07645674772434918
20,7712.71,2,1.795590165079105,0.895343502277965
4,1271.68,0,-0.10044643484325766,0.021557559369841817
1,135.95,0,-0.45024269267291983,-0.14798790958121208
4,4067.12,0,0.12138457484338303,-0.20027345031679883
3,948.03,0,-0.21268650405253972,-0.03931628034778147
1,167.4,0,-0.4477469906529713,-0.15048361160116058
1,176.71,0,-0.44700819937139036,-0.1512224028827415
4,1699.35,0,-0.06650885510171944,-0.012380020371696394
14,11433.77,2,1.5715316484207924,0.08071856537484548
2,519.95,0,-0.33321357364157445,-0.09190311968565208
1,148.3,0,-0.44926266342184307,-0.14896793883228882
6,4168.46,0,0.30254027845078385,-0.035201336070388896
2,1504.7,0,-0.2550691359899277,-0.17004755733729884
7,2075.7400000000002,0,0.22303028438683947,0.21742256692046075
4,1439.72,0,-0.08711168866099545,0.008222813187579602
1,409.98,0,-0.4284971529423478,-0.16973344931178405
1,52.05,0,-0.45690054321262347,-0.14133005904150842
1,297.07,0,-0.43745708028964153,-0.16077352196449035
8,2300.01,0,0.3273840939222747,0.28618266631193096
3,1393.66,0,-0.17732371578069067,-0.07467906861963051
4,633.02,0,-0.15112704063213883,0.07223816515872296
1,160.75,0,-0.4482746987112434,-0.14995590354288846
1,87.30000000000001,0,-0.4541032937308052,-0.1441273085233267
1,333.81,0,-0.4345415924609322,-0.1636890097931997
2,296.07,0,-0.35097948042141774,-0.0741372129058088
6,782.12,0,0.033818638443393605,0.2335203039370013
5,1511.94,0,0.00517625466988747,0.08904877878360205
13,4376.41,0,0.9249407477727997,0.5541955570959329
12,3346.41,0,0.7566485602235931,0.5493738357182341
3,392.2,0,-0.2567941687186121,0.004791384318290938
2,489.59999999999997,0,-0.3356219856067712,-0.08949470772045534
1,385.19,0,-0.4304643533580719,-0.16776624889605993
8,3071.36,0,0.38859426095207694,0.2249724992821287
3,1795.22,0,-0.14545808452057868,-0.1065446998797425
2,1130.21,0,-0.2847866383571937,-0.14033005497003284
6,1838.72,0,0.11766470376223594,0.14967423861815896
2,725.15,0,-0.3169300107006068,-0.10818668262661976
4,3958.5,0,0.11276507870962128,-0.1916539541830371
1,254.0,0,-0.44087488270614966,-0.15735571954798222
1,296.36,0,-0.437513422052254,-0.16071718020187786
2,641.4,0,-0.32357595805102607,-0.10154073527620047
4,470.16,0,-0.1640507300111154,0.08516185453769955
3,732.55,0,-0.22978583223246035,-0.02221695216786084
3,1265.58,0,-0.18748745233760655,-0.06451533206271462
2,842.4,0,-0.30762568441001975,-0.11749100891720679
5,506.67,0,-0.07459653927585605,0.16882157272934556
5,2547.28,0,0.08733524129416366,0.00688979215932588
3,1112.2,0,-0.1996588601538133,-0.052343924246507904
2,439.7,0,-0.33958177990869265,-0.08553491341853389
9,3132.96,0,0.480039458481629,0.3066412106794819
10,3141.4,0,0.5672661657288134,0.3925284123592028
2,198.6,0,-0.35871417281837736,-0.06640252050884916
1,418.87,0,-0.42779169059076305,-0.17043891166336886
2,710.4,0,-0.31810049098023285,-0.10701620234699369
6,1758.52,0,0.11130046522487917,0.15603847715551572
3,1013.54,0,-0.2074879845190953,-0.044514799881225885
1,126.0,0,-0.45103227089544723,-0.14719833135868463
3,835.33,0,-0.2216297669348353,-0.030373017465485874
1,163.47,0,-0.44805885421222086,-0.15017174804191102
2,412.92,0,-0.34170689596892223,-0.08340979735830428
10,3372.92,0,0.5856383416162054,0.37415623647181084
2,561.59,0,-0.3299092482962436,-0.09520744503098298
1,563.1,0,-0.41634637732090063,-0.18188422493323125
3,1319.6399999999999,0,-0.1831975429195329,-0.06880524148078827
4,1895.19,0,-0.050968051172094145,-0.02792082430132169
3,2735.63,0,-0.07083222962138078,-0.1811705547789404
2,830.63,0,-0.3085596879958637,-0.1165570053313628
5,2600.46,0,0.09155531866843587,0.0026697147850536654
7,2578.91,0,0.2629591360681587,0.17749371523914156
1,300.66,0,-0.4371721972927698,-0.1610584049613621
40,17885.32,2,4.3339726033194905,1.8192392425756883
5,1378.16,0,-0.005439803079833069,0.09966483653332259
28,20329.68,2,3.4892603481517406,0.5865845906205731
1,301.65,0,-0.4370936362434932,-0.16113696601063868
5,1585.5,0,0.011013578694924416,0.0832114547585651
2,313.05,0,-0.3496320393944312,-0.0754846539327953
5,731.2,0,-0.056779052009114,0.15100408546260352
6,1982.45,0,0.12907033973448392,0.13826860264591098
3,819.01,0,-0.22292483392897075,-0.029077950471350433
6,2751.64,0,0.19010910083859173,0.07722984154180319
2,2557.35,0,-0.17153652132223948,-0.253580172004987
1,432.68,0,-0.42669580363065207,-0.17153479862347978
1,304.2,0,-0.4368912820256595,-0.16133932022847236
2,317.08,0,-0.3493122403756588,-0.07580445295156774
8,2685.2,0,0.35795069045848976,0.2556160697757159
3,489.65000000000003,0,-0.24906106341355708,-0.0029417209867641236
8,2234.86,0,0.3222141420431127,0.2913526181910929
2,1412.85,0,-0.262357855561701,-0.16275883776552555
3,980.7,0,-0.21009398942641197,-0.04190879497390923
19,5393.88,2,1.5250233945610516,0.992796363869113
2,442.0,0,-0.3393992643396662,-0.08571742898756034
10,4145.33,0,0.6469326245169502,0.31286195357106605
2,1319.67,0,-0.26975211674512867,-0.15536457658209785
1,296.1,0,-0.4375340542470135,-0.16069654800711836
2,260.38,0,-0.3538116459251367,-0.07130504740208983
17,10245.49,2,1.7369070333925682,0.4346849071837857
6,456.90000000000003,0,0.008010936983054905,0.25932800539734
2,620.85,0,-0.3252066949829797,-0.09990999834424681
4,533.56,0,-0.15901964867360396,0.08013077320018809
1,293.5,0,-0.43774037619460865,-0.16049022605952326
4,1198.09,0,-0.1062861395061515,0.027397264032735645
4,1257.18,0,-0.10159707647407652,0.022708201000660684
1,163.2,0,-0.44808027995293265,-0.15015032230119926
13,10300.98,2,1.3950826020280085,0.08405370284072419
1,376.92,0,-0.43112061586061484,-0.16710998639351704
1,299.83,0,-0.4372380616068098,-0.1609925406473221
7,1572.97,0,0.1831331745436118,0.25731967676368844
1,307.21000000000004,0,-0.4366524246940206,-0.1615781775601113
2,2006.32,0,-0.21526328393121325,-0.20985340939601327
1,102.0,0,-0.45293678118094055,-0.14529382107319133
7,1092.06,0,0.1449707561520876,0.2954820951552126
2,1362.75,0,-0.26633352078266825,-0.1587831725445583
1,438.65000000000003,0,-0.42622205669713564,-0.17200854555699624
7,2475.32,0,0.25473879354839823,0.18571405775890196
2,468.88,0,-0.3372662128199137,-0.08785048050731283
8,2166.42,0,0.31678311354564764,0.296783646688558
3,741.69,0,-0.22906053123206832,-0.022942253168252876
8,4134.91,0,0.47299184070775996,0.14057491952644566
9,2304.51,0,0.41429814406425736,0.37238252509685354
11,4939.24,0,0.7964899856785689,0.33641850133635276
6,426.9,0,0.005630299126188288,0.2617086432542066
2,101.1,0,-0.3664512458531939,-0.05866544747403264
9,1743.3700000000001,0,0.36976910649751954,0.41691156266359136
1,229.2,0,-0.44284287666782607,-0.1553877255863058
1,326.74,0,-0.4351026294492004,-0.16312797280493146
